"surname","pred.whi","pred.bla","pred.his","pred.asi","pred.oth"
"HSIA",0.0141208947268821,0.000563568680423118,0.011128376490033,0.924013510827764,0.0501736492748981
"BIRENBAUM",0.923038968997844,0.00242006267353975,0.0281101169326101,0.00333996291217748,0.0430908884838287
"CRAIGO",0.939304016705047,0.00330775360649346,0.0307368372495224,0.00456507779286156,0.0220863146460757
"LISTVOYB",0.472364189687219,0.17080595372538,0.220006688798867,0.0825296367900648,0.0542935309984693
"HOBBS",0.747095448127151,0.158215603585402,0.0265912501798544,0.00532857178185335,0.0627691263257393
"CHAUHAN",0.0176802808068936,0.00192930305824074,0.00364158001495805,0.923609697666034,0.053139138453874
"PULLEY",0.644349454514321,0.26031307849161,0.022842128455305,0.00852485583494075,0.0639704827038236
"GALLIS",0.990348323670164,0.00446517483505196,0.00518650149478442,0,0
"HUR",0.0377569158318638,0.00200095043103198,0.00464838792876344,0.93109928588412,0.0244944599242208
"PAGONAKIS",0.472364189687219,0.17080595372538,0.220006688798867,0.0825296367900648,0.0542935309984693
"CORMIER",0.791029606687866,0.132975120609373,0.0268470116317783,0.00590415619404023,0.0432441048769426
"AKRAM",0.075581301400732,0.106588685698308,0.0120633002029704,0.718172010437103,0.0875947022608868
"ALCON",0.189319111634871,0.0089870467181941,0.68478916103891,0.0768995360959796,0.0400051445120457
"RIVAS",0.0392068279602515,0.00510207761716958,0.942148556251062,0.00489294512653301,0.00864959304498409
"OTTON",0.490643858744626,0.0142893686868854,0.0539426703485132,0.0197209609380985,0.421403141281877
"LYONS",0.702031930070118,0.193662842303686,0.027450305852363,0.00696196701817712,0.0698929547556561
"FABBRI",0.906884043825925,0.000986112592933629,0.0710156772858867,0.00136094801330582,0.0197532182819489
"MARCSISIN",0.472364189687219,0.17080595372538,0.220006688798867,0.0825296367900648,0.0542935309984693
"HAQUE",0.0267036780830793,0.00388855067300077,0.00752787763939398,0.903027311206909,0.0588525823976166
"AMPAGOOMIAN",0.472364189687219,0.17080595372538,0.220006688798867,0.0825296367900648,0.0542935309984693
"BOKHARI",0.0782855483741074,0.00101637015615253,0.0129861563807856,0.744837367407765,0.162874557681189
"COHEN",0.860708748898539,0.0622833032722859,0.0398726556647186,0.00950420208462657,0.0276310900798304
"BADR",0.704262677729844,0.0494933095316054,0.0359304413251088,0.0313071093241159,0.179006462089326
"BROWE",0.935404638603663,0.0339472005022001,0.0212321851209647,0.00360392416817232,0.00581205160499985
"NOONAN",0.922797200493118,0.00875450198603142,0.0274831026803436,0.00849020351278964,0.0324749913277178
"WILLOUGHBY",0.780806862844709,0.121661262446751,0.0246180630954788,0.00785833565445247,0.0650554759586092
"DAHIMENE",0.472364189687219,0.17080595372538,0.220006688798867,0.0825296367900648,0.0542935309984693
"KOSTURKO",0.472364189687219,0.17080595372538,0.220006688798867,0.0825296367900648,0.0542935309984693
"NEAGU",0.961993038179188,0.00406518343565182,0.0283313609134442,0.00561041747171607,0
"RAMDHANIE",0.0571429399597884,0.346364605856951,0.080463615082458,0.276190903904602,0.2398379351962
"DYER",0.791653297274251,0.116440004812196,0.0297611253784496,0.00719823097733364,0.0549473415577697
"BODAWALA",0.472364189687219,0.17080595372538,0.220006688798867,0.0825296367900648,0.0542935309984693
"ZALEPA",0.472364189687219,0.17080595372538,0.220006688798867,0.0825296367900648,0.0542935309984693
"BEST",0.677377173125493,0.228658040359048,0.0324369034640595,0.00754537500185737,0.0539825080495416
"MANSOURY",0.472364189687219,0.17080595372538,0.220006688798867,0.0825296367900648,0.0542935309984693
"QUADER",0.313760779558261,0.00359682410730384,0.00417787305047169,0.630431568952327,0.0480329543316363
"RIYAMI",0.472364189687219,0.17080595372538,0.220006688798867,0.0825296367900648,0.0542935309984693
"EOM",0.0135896250047121,0.00266252185915682,0.00773159736882529,0.970090250535442,0.00592600523186403
"KEYWORTH",0.918343032148071,0,0.0294730286106002,0.00700380028336013,0.0451801389579685
"GILL",0.57967626807538,0.133673821617886,0.0527157809479291,0.17748451123513,0.0564496181236748
"BULL",0.820762828444152,0.0851012148980884,0.03021805460494,0.00876306381241888,0.055154838240401
"ENIN-OKUT",0.472364189687219,0.17080595372538,0.220006688798867,0.0825296367900648,0.0542935309984693
"BARKER",0.822517868416607,0.0802405523506336,0.0290371635369925,0.00960708491131556,0.0585973307844516
"ORLANDO",0.860461131502482,0.0132694526624755,0.0882661316120821,0.0134222144020961,0.0245810698208647
"PETERSEN",0.899217084520979,0.0137811946638495,0.0302226123900363,0.0108683558525794,0.0459107525725557
"GAITONDE",0.0374942288793367,0,0,0.842605432409196,0.119900338711468
"CHUANG",0.00973877979697515,0.00386631633035013,0.00288700739623739,0.942940033350964,0.0405678631254728
"DARE",0.77456424196699,0.0574422140178763,0.0347087716447651,0.0880853516319376,0.045199420738431
"LEFF",0.919802172007567,0.00728435468016721,0.0355366441176558,0.00603194489223347,0.0313448843023768
"BASS",0.645788442732445,0.246733640129271,0.0317684778296281,0.00678996919428165,0.068919470114375
"GUGLIOTTA",0.903231673194615,0.00412416045862276,0.0495007788332207,0.00948635416641319,0.0336570333471283
"SKRIPNIKOV",0.472364189687219,0.17080595372538,0.220006688798867,0.0825296367900648,0.0542935309984693
"WEI",0.0193837820106499,0.00302717706927426,0.00369201250197286,0.944925251724142,0.0289717766939611
"VANNI",0.87989297003929,0.00141726848065176,0.0757261712671504,0.0019559923855407,0.0410075978273676
"KLICOS",0.472364189687219,0.17080595372538,0.220006688798867,0.0825296367900648,0.0542935309984693
"EBIRIM",0.472364189687219,0.17080595372538,0.220006688798867,0.0825296367900648,0.0542935309984693
"CODY",0.707344651356991,0.142300867250146,0.0247874967323342,0.00609825252375434,0.119468732136774
"LIEB",0.855190526172393,0.00281432114240528,0.0268781208645221,0.00863129918205514,0.106485732638625
"KOC",0.787165713929493,0.00353429931431802,0.0328419815194316,0.129260023769095,0.0471979814676632
"RUIZ",0.0415093216507182,0.00380614769853277,0.933537987489736,0.0122952378292773,0.00885130533173606
"WITYSHYN",0.472364189687219,0.17080595372538,0.220006688798867,0.0825296367900648,0.0542935309984693
"XIAO",0.00515026933319316,0.000708486749280162,0.00192019155945221,0.976977811082072,0.0152432412760028
"CHIMIAK",0.472364189687219,0.17080595372538,0.220006688798867,0.0825296367900648,0.0542935309984693
"MALEKZADEH",0.669566344021056,0,0.0590187094632061,0,0.271414946515738
"LOO",0.0560917551122882,0.00409453915789988,0.0955727811275955,0.667617219093316,0.1766237055089
"TORRENTE",0.43708517828669,0.00488075676524249,0.385506865279421,0.161664043737434,0.0108631559312126
"HEIN",0.908330684181235,0.00222960466122583,0.0282958115485485,0.021995631720701,0.0391482678882902
"WATT",0.734953832422815,0.143970351334957,0.0306430757355522,0.019027932826437,0.0714048076802383
"GORTAYO",0.472364189687219,0.17080595372538,0.220006688798867,0.0825296367900648,0.0542935309984693
"HEFFINGTON",0.87108716226977,0.00261223657449883,0.0374221740288481,0.00360518484585286,0.0852732422810297
"HAVLIN",0.928201819157567,0.00407417160287647,0.021295501408147,0.0056228221691262,0.0408056856622828
"KUDDUS",0.472364189687219,0.17080595372538,0.220006688798867,0.0825296367900648,0.0542935309984693
"STANLEY",0.740124688673396,0.152839218018135,0.0266792099650292,0.0103261229389199,0.0700307604045202
"DONOHUE",0.926082497119822,0.00406517587131552,0.0283313081955424,0.00935067838677996,0.0321703404265404
"JEAN BART",0.0228917650202859,0.904480292079082,0.0429788683243937,0.0113480555816311,0.0183010189946075
"SAN JUAN",0.0382567576836158,0.00250429875573572,0.620705053299763,0.306805842272717,0.0317280479881689
"BUCKLEY",0.791043458059138,0.117626836218713,0.0281836614223914,0.00803825122751287,0.0551077930722446
"VERDI",0.736342651954599,0.00513847422777539,0.115889715459657,0.101647432790988,0.04098172556698
"HOUSHMAND",0.60837880447231,0.0118121646124808,0.0480212625235208,0.0163021363659626,0.315485632025726
"MAGLO",0.472364189687219,0.17080595372538,0.220006688798867,0.0825296367900648,0.0542935309984693
"CABUCOS",0.472364189687219,0.17080595372538,0.220006688798867,0.0825296367900648,0.0542935309984693
"VUU",0.00136384393482875,0,0.00170706129003403,0.96749000124778,0.0294390935273576
"ZHE",0.46860498026689,0,0,0.45965730398538,0.0717377157477305
"LAFOND",0.808422180248206,0.100073212998282,0.0322564723473559,0.00690562322148081,0.0523425111846747
"BEHARRY",0.0955128048446575,0.268644965792437,0.044577602321448,0.441783086887636,0.149481540153822
"ANWAR",0.0877090060042936,0.02188474193565,0.015643146170802,0.774668541796652,0.100094564092602
"FATEHI",0.526014741894017,0.00629801665629529,0.00731542974434786,0.278143435305795,0.182228376399544
"OLUDE AFOLABI",0.00156480617000444,0.967878495820013,0.00195859656006492,0.00232714786858335,0.026270953581334
"ELPENORD",0.472364189687219,0.17080595372538,0.220006688798867,0.0825296367900648,0.0542935309984693
"BIBBEE",0.939261140643507,0.00353890350111938,0.00411059566007786,0.00976818209937126,0.0433211780959243
"VERDERAMO III",0.472364189687219,0.17080595372538,0.220006688798867,0.0825296367900648,0.0542935309984693
"TORGRIMSON",0.90797764175546,0.0080860827752499,0.0187846980017731,0.0111597178326912,0.0539918596348253
"AYAD",0.781225977637601,0.0189886761871264,0.0514644709682114,0.0384362616724819,0.109884613534579
"RICHARD",0.660574035916967,0.237373309740418,0.0323196009511808,0.012567199719717,0.0571658536717168
"MCLEAN",0.6255850847378,0.270954597438655,0.0307399204098462,0.00915516395295525,0.0635652334607433
"RODRIGUEZ-GARCIA",0.0381795323674429,0.00467674053220503,0.94339306910986,0.006813622430854,0.00693703555963761
"PRINCE",0.616340058464945,0.264470160028859,0.0364692826780262,0.00977231869130071,0.0729481801368689
"D' AMBROSIO",0.912910685952763,0.00195475757937065,0.0425726041610966,0.00775614261161184,0.034805809695158
"COSTIN",0.833681668319739,0.0899390149665166,0.034822737652694,0.0185475801937843,0.0230089988672662
"TAKELE",0,0.897889750892778,0,0,0.102110249107222
"HWA",0.0143425871573584,0.00515174836086305,0.00598398753943941,0.9171901518795,0.0573315250628392
"SHIU",0.0196538662204275,0,0.0154887935230682,0.89851587257853,0.0663414676779742
"STAGG",0.792684152408818,0.113600758252003,0.0335288866226514,0.0111375206894828,0.049048682027045
"HAUTH",0.931685117423505,0,0.0115231995635217,0.00821491975946939,0.0485767632535035
"GERIDO",0.472364189687219,0.17080595372538,0.220006688798867,0.0825296367900648,0.0542935309984693
"ALVESTEFFER",0.834590357264464,0.0100484419037276,0.0408510110078721,0.0138679975731914,0.100642192250745
"KEEFER",0.919817126783415,0.0136978161287141,0.0236750171537536,0.00695687470909157,0.0358531652250258
"LOUIS",0.206620034115568,0.622728418569405,0.0456847949741522,0.0353768498676491,0.0895899024732258
"NIELSEN",0.90703344723123,0.00361639899235226,0.0326745448038341,0.0125948484791115,0.0440807604934723
"ALIA",0.585736582951775,0.0884603279542574,0.124967008526846,0.0890893142976355,0.111746766269487
"TAI",0.0256753510217379,0.0227558406565658,0.0146421498740863,0.856764461112298,0.0801621973353117
"WALDBAUM",0.956069839549471,0,0.00729676244556351,0.00866980240800039,0.0279635955969653
"FIALKOWSKI",0.92257570161013,0,0.0294714744961062,0.0222836440036264,0.0256691798901377
"MUSA",0.394343471408578,0.348295378885867,0.0837326181716685,0.0767982783112417,0.0968302532226442
"SHAIFER HARRIMAN",0.295497082348376,0.657608426211222,0.0160808795389185,0,0.0308136119014837
"O'HERN",0.937132874623034,0.00156684721544655,0.0172896536842367,0.00216242812463431,0.0418481963526487
"HECKERT",0.9366897758234,0.00333560990477902,0.0209220894006819,0.0138105679988343,0.0252419568723047
"SIKRI",0.472364189687219,0.17080595372538,0.220006688798867,0.0825296367900648,0.0542935309984693
"THOMPSON, JR",0.647595523351351,0.235710952161094,0.0289228126147154,0.00786606861457756,0.0799046432582619
"ARJOMANDI",0.472364189687219,0.17080595372538,0.220006688798867,0.0825296367900648,0.0542935309984693
"GOON",0.289410519025624,0.0268161747330795,0.00576818400487187,0.567477223017784,0.11052789921864
"SZEWCZYK",0.92895338406163,0.00105927936266684,0.0227624119357324,0.00950252233281552,0.0377224023071554
"RHU",0.472364189687219,0.17080595372538,0.220006688798867,0.0825296367900648,0.0542935309984693
"DOE",0.498564934435517,0.292512387703187,0.096363643073124,0.0527563161477562,0.0598027186404156
"SWEET",0.803954552594602,0.085555670132182,0.0327192183993569,0.0089713916248023,0.0687991672490569
"HOUGHTLING",0.918093224773707,0,0.00598508043390098,0.007111299722997,0.068810395069395
"CALL",0.895621723802947,0.0117695312217764,0.037319822164718,0.00952193296867388,0.0457669898418843
"PIERY",0.472364189687219,0.17080595372538,0.220006688798867,0.0825296367900648,0.0542935309984693
"HUDA",0.16491217988291,0.00693485295731005,0.0120827156464905,0.796776524982044,0.019293726531245
"GREGORY",0.742319606373097,0.158269415171788,0.0294134104454307,0.00798815196222017,0.062009416047465
"YAKULIS",0.472364189687219,0.17080595372538,0.220006688798867,0.0825296367900648,0.0542935309984693
"PARIKH",0.0153114955033258,0.00134296779601594,0.00300841237141261,0.940625344166594,0.0397117801626515
"TAKEUCHI",0.0368337151076849,0,0.023642606329014,0.760576334837807,0.178947343725494
"EOFF",0.883331632346864,0.025204963615072,0.024110223044755,0.011254206354595,0.0560989746387135
"TAHA",0.635873349518202,0.129185302703598,0.0357272719448999,0.0633486297583268,0.135865446074974
"CHRZANOWSKI",0.933144903420743,0,0.0249309011209728,0.00718113374784077,0.0347430617104435
"GULLEDGE",0.820263204600121,0.0980606932117086,0.0203956584034077,0.00596517717913072,0.0553152666056319
"OLADAPO",0.00757003941616266,0.982954887284497,0.0094750732993403,0,0
"SETO",0.069598443889991,0.00154104857116216,0.0504182561421831,0.753249829771747,0.125192421624917
"HOBAN",0.891822524994737,0.0214026166056897,0.0287116674013401,0.00707249217404844,0.0509906988241844
"CHENG",0.0124310656747146,0.00142039665744831,0.00885845025818966,0.94125020697212,0.036039880437527
"OJURONGBE",0.472364189687219,0.17080595372538,0.220006688798867,0.0825296367900648,0.0542935309984693
"BAND",0.817160575605554,0.0228913418073742,0.044315539289212,0.0884594658440715,0.0271730774537885
"HOLLOMAN",0.411462487003798,0.494077411056185,0.0201366015940293,0.00416887693052718,0.0701546234154608
"MATTISON",0.703705565412663,0.203770265482014,0.0258779243652255,0.00768685059468032,0.0589593941454172
"CUTLIFF",0.341633458350938,0.592219473691957,0.0074366439716365,0.0088360055975149,0.0498744183879537
"CRUTCHFIELD",0.579640288622687,0.293752520430052,0.0231369717871461,0.00725028967487526,0.0962199294852394
"KUDLA",0.945275460602567,0.00210022122774019,0.00975800584697661,0.0101449081449448,0.0327214041777714
"NAUROT TON",0.0585666494000703,0.00556386155487223,0.0156950692136081,0.892930609736775,0.0272438100946744
"LAIOS",0.472364189687219,0.17080595372538,0.220006688798867,0.0825296367900648,0.0542935309984693
"REDDY",0.198152241210998,0.0184427209031259,0.010638653315868,0.717157202896887,0.0556091816731214
"HOFFER",0.905538028184413,0.0066025483377787,0.0288602486943559,0.00911227085775625,0.0498869039256957
"LIAO",0.010421115734468,0.000425362001499355,0.00543484815692048,0.955127335930076,0.0285913381770363
"PEPITONE",0.938051380588494,0,0.0408661580840699,0,0.0210824613274359
"THIER",0.926122718612076,0.00672032819620738,0.0409813089059021,0,0.0261756442858145
"RIFKIN",0.951830421933785,0.00304579293960022,0.0212269533233493,0.00525442768882782,0.0186424041144375
"RAHIM",0.140282124014943,0.164799294065733,0.0271984206111354,0.475746170596438,0.191973990711751
"MOWLA",0.0468262192003431,0.00776290257487361,0.00901696065569161,0.798170072037262,0.13822384553183
"SCOTT",0.553847520786654,0.326308965848706,0.0297024504387385,0.00697490622825556,0.0831661566976454
"LUDERER",0.472364189687219,0.17080595372538,0.220006688798867,0.0825296367900648,0.0542935309984693
"HELM",0.8168634042869,0.0771505366011784,0.0249943307151033,0.0120721715129058,0.0689195568839123
"CORNO",0.927827600586995,0,0.0721723994130054,0,0
"THROWER",0.516748432961899,0.395540221007429,0.0148281655780892,0.00838971338278482,0.0644934670697983
"ROSENTHAL",0.898398026876346,0.0238638919272315,0.0341550545339075,0.0112100307771091,0.0323729958854061
"MENDEZ",0.0359842735715348,0.00674990691001214,0.943443623129493,0.00573270308856945,0.00808949330039017
"KIECHLE",1,0,0,0,0
"ELAND",0.953385874012083,0.0151824663860746,0.0117567452585499,0.00465634172750118,0.0150185726157915
"COUGHLIN",0.930498868543289,0.00312566537573616,0.0260052349448639,0.00963075401539637,0.0307394771207151
"WORRELL",0.675244131576025,0.225909461935811,0.0366754350461956,0.0132286388671204,0.0489423325748486
"ALAWADI",0.679792408682606,0,0.0283621724472158,0.0336991142048896,0.258146304665288
"ZAREK",0.908356264645768,0.00330683787568849,0.00384104099365428,0.0182552559190189,0.0662406005658701
"SAAD",0.761746490558738,0.0283235128691632,0.0637025894799921,0.0542773941012277,0.0919500129908791
"BOZADJIAN",0.472364189687219,0.17080595372538,0.220006688798867,0.0825296367900648,0.0542935309984693
"CAMPANELL",0.472364189687219,0.17080595372538,0.220006688798867,0.0825296367900648,0.0542935309984693
"SIDDIQUEE",0.472364189687219,0.17080595372538,0.220006688798867,0.0825296367900648,0.0542935309984693
"EMPIE",0.919031325623056,0,0.0181764499992964,0.00308524756499786,0.0597069768126495
"ZOU",0.00719840317431604,0.00290881320891776,0.00131394566834688,0.978867569906462,0.00971126804195742
"CHACKO",0.0518927939426988,0.00336858386880612,0.0148684946238017,0.882385989462637,0.0474841381020563
"VERDERAME",0.94434993584489,0.00461501120664822,0.0241224443222775,0.00636924259773116,0.0205433660284534
"HANCHAK",0.472364189687219,0.17080595372538,0.220006688798867,0.0825296367900648,0.0542935309984693
"SMARTH",0.472364189687219,0.17080595372538,0.220006688798867,0.0825296367900648,0.0542935309984693
"GWARTNEY",0.876325437041884,0.0062262087118338,0.00723202158564301,0.00859287918795285,0.101623453472686
"ALDRICH",0.885070818853317,0.019679158372693,0.030044197843913,0.010652373382211,0.0545534515478664
"SLIFKA",0.980181948738967,0.0019031022191395,0.011052694316481,0.00262649843721255,0.00423575628819971
"BLAKELY III",0.582345837294547,0.306139916564507,0.0328241805017666,0.00626375574419798,0.0724263098949815
"SHTERENGARTS",0.472364189687219,0.17080595372538,0.220006688798867,0.0825296367900648,0.0542935309984693
"ARCIERO",0.726870173551752,0.00296688914824666,0.168862587236415,0.0286625213455079,0.0726378287180786
"WEISZ",0.933686035817818,0.000825702745511036,0.0326090903916163,0.0108258589656003,0.0220533120794544
"SHEVIN",0.472364189687219,0.17080595372538,0.220006688798867,0.0825296367900648,0.0542935309984693
"YAGER",0.910734909262384,0.0100798683708348,0.024717354782597,0.00772853871520615,0.0467393288689783
"MCCULLEY",0.814115454472926,0.0823027281780984,0.0254204629581595,0.00697012152606652,0.0711912328647491
"VAUTROT",0.472364189687219,0.17080595372538,0.220006688798867,0.0825296367900648,0.0542935309984693
"MCADAMS",0.822164670486581,0.0880967690393849,0.0244720702882725,0.00650245307918682,0.0587640371065745
"VASISTH",0.472364189687219,0.17080595372538,0.220006688798867,0.0825296367900648,0.0542935309984693
"WEISS",0.932365561674071,0.00399397304331176,0.0273433662031772,0.00942397957473575,0.0268731195047038
"DURHAM",0.686583228675867,0.218197353173848,0.0255118065299497,0.00599198441377935,0.0637156272065558
"TEALE",0.861149293235799,0.0312793771200871,0.0217994424203597,0.0115117635191154,0.0742601237046385
"SCHIRO",0.874921972615742,0.00448150198460493,0.0494519290299507,0.0100506000102872,0.0610939963594147
"SALOMON",0.305113675343803,0.16514933758617,0.443493151581997,0.0503754058395611,0.0358684296484686
"SHARMA",0.0236808842242191,0.00545019874080272,0.00714750928997356,0.897254831505743,0.0664665762392611
"GODENSCHWAGER",0.472364189687219,0.17080595372538,0.220006688798867,0.0825296367900648,0.0542935309984693
"MAASHO",0.472364189687219,0.17080595372538,0.220006688798867,0.0825296367900648,0.0542935309984693
"PLANTE",0.891233925005629,0.01318499007778,0.0317127944548776,0.0060655974379927,0.0578026930237205
"WAQAS",0.0228414670437082,0,0,0.908680503543558,0.0684780294127334
"MCCAIG",0.907770736690562,0.00267998098526643,0.0321668245840298,0.00369867987056646,0.0536837778695756
"MARTEN",0.846109256196431,0.0479867396516103,0.0603290080223465,0.00662271818267696,0.0389522779469352
"CALANDRA",0.924671835976451,0.0115413741205169,0.0461756207518291,0.00619438343883791,0.0114167857123651
"TANK",0.779085309874231,0.0226770847809719,0.0257916949296383,0.149312614367807,0.023133296047352
"ZISKA",0.94572833976171,0,0,0.0261533292216968,0.0281183310165928
"LINDSEY",0.629151424886197,0.25726243868658,0.0268227230362655,0.0108903548855969,0.0758730585053611
"ETHERTON",0.934282001674845,0.00288470199034925,0.0254654048735198,0.00398121824107908,0.033386673220207
"KASHNIKOW",0.472364189687219,0.17080595372538,0.220006688798867,0.0825296367900648,0.0542935309984693
"KILPATRICK",0.759290621626038,0.142769726457125,0.0296701530437865,0.00739019321296863,0.0608793056600821
"TADAYYON ESLAMI",0.642136262401488,0.0085779099594279,0.0431757230950141,0.0197308258733246,0.286379278670746
"WATTS",0.640461774598588,0.256663741319508,0.026401095305314,0.00665778783892439,0.0698156009376659
"MACKALL",0.34215917333175,0.568567333314315,0.0134094729346006,0.00199159355957076,0.0738724268597634
"GIARDINO JR",0.912810423161686,0.00146372576029672,0.0663071500765003,0.0161608699028911,0.00325783109862597
"KADING",0.940707538882279,0.00384457019128365,0.0312594889256222,0.00707459466101003,0.0171138073398055
"MILLIGAN",0.761855911291096,0.122035604342477,0.0407176169366533,0.00642979115081942,0.0689610762789547
"AKHOON",0.472364189687219,0.17080595372538,0.220006688798867,0.0825296367900648,0.0542935309984693
"D'ANIELLO",0.957526221471343,0.005991918909387,0.0278395337501279,0.00330781299987665,0.00533451286926556
"ALSIP",0.893130079448395,0.00412169859104357,0.0175543073993089,0.00568841484139092,0.0795054997198622
"LEBLANC",0.82477399554751,0.0902421167074213,0.0298280526242301,0.00651977545836167,0.0486360596624765
"KWAK",0.0933589642331257,0.000808693668794767,0.00281800225767281,0.879255412857635,0.0237589269827718
"HEVEY",0.947311561737614,0.0120094276663358,0.0139494906344986,0,0.0267295199615512
"GAMINO",0.048071273410504,0.000732162668287109,0.912734606641136,0.0303140433241307,0.00814791395594205
"TOWFIGHI",0.472364189687219,0.17080595372538,0.220006688798867,0.0825296367900648,0.0542935309984693
"TUMMINELLI",0.916216514980785,0,0.0837834850192145,0,0
"ARDIENTE",0.472364189687219,0.17080595372538,0.220006688798867,0.0825296367900648,0.0542935309984693
"SLAWSKI",0.898091376199603,0,0.0349461152680129,0,0.0669625085323838
"XUE",0.0101814996659678,0.000223905143357683,0.000260075899290297,0.982357644096982,0.00697687519440207
"BRADFORD",0.602567022028865,0.291721987825436,0.0291032632190672,0.00704400417464967,0.0695637227519823
"BRAYTON",0.854893245348151,0.055765621262251,0.0195829213878426,0.0149152959231367,0.0548429160786187
"FISHBURN",0.866106033196463,0.0583998755646789,0.0358368742200615,0.00532254237283694,0.0343346746459594
"BELANI",0.0614788227624737,0.00552068153603428,0.00641252002365039,0.914300531894618,0.0122874437832239
"HALL",0.681741385155064,0.218314523793321,0.0264266484081822,0.00893060225404542,0.0645868403893875
"PAGANO",0.894203999753248,0.00284057916179249,0.0733054053941321,0.00903378939082257,0.0206162263000044
"SHIRALI",0.472364189687219,0.17080595372538,0.220006688798867,0.0825296367900648,0.0542935309984693
"CHAU",0.0109802254396354,0.000650112127302559,0.0160088511794748,0.941492289281408,0.0308685219721788
"HEINCER",0.472364189687219,0.17080595372538,0.220006688798867,0.0825296367900648,0.0542935309984693
"PIHONAK",0.472364189687219,0.17080595372538,0.220006688798867,0.0825296367900648,0.0542935309984693
"RIVERA",0.0432856919751396,0.00820460481372165,0.913619579366464,0.0243168834048307,0.0105732404398439
"RAMANUJAM",0.0155943252603086,0,0,0.93097559830127,0.0534300764384216
"GARDNER",0.706411233612601,0.196872441840452,0.0269913973738088,0.00784117331308644,0.0618837538600519
"HURST",0.805894080716231,0.108207169819191,0.0260203320649873,0.00665565847180955,0.0532227589277812
"FORREST",0.686379664270788,0.204961664169073,0.0287645069468726,0.00884727808501393,0.0710468865282524
"SWAIN",0.613857422577456,0.267794390913125,0.0302793046930405,0.016781952109863,0.0712869297065158
"LEA",0.665325737560149,0.16206355837516,0.0376989213516272,0.0633944181172604,0.0715173645958031
"RONEY",0.755286663322769,0.153825474817592,0.0270779910228771,0.0126814415610994,0.0511284292756624
"RIOJA",0.0922642891662331,0.00432269110832121,0.798339037318255,0.0954529195657549,0.00962106284143554
"WHEELER",0.764359049274179,0.135206931108328,0.0277623206753977,0.00701718593713377,0.0656545130049617
"SIDDIQUE",0.0303041412424223,0.00387432820736843,0.0115719596995426,0.891423862609275,0.0628257082413921
"BERNIER",0.84407641186813,0.0329913451763052,0.0628760922554569,0.00825172226802082,0.0518044284320876
"JELSMA",0.846316615909388,0,0.0635577560117062,0.0251724967170166,0.064953131361889
"HENKEL",0.925262800013641,0.00489045792005349,0.0257988781626513,0.0073118397344533,0.0367360241692011
"SASAKI",0.0473191867375178,0.001094207667833,0.0251652345779057,0.767146834220606,0.159274536796138
"WALTERS JR",0.787032266676987,0.115466310624676,0.0312369069894436,0.0091602462315837,0.057104269477309
"GOEL",0.0398240826563471,0.00297093627423805,0.00958576713520631,0.911618115186339,0.0360010987478696
"SHUMATE",0.833555255809215,0.0913781828280208,0.0208230809961822,0.00824712782367623,0.0459963525429053
"LEONG",0.0381260405936975,0.00115403799239902,0.0184984453942738,0.791361649310625,0.150859826709004
"WIECZOREK",0.950124053994253,0.000945366601295811,0.020131573861621,0.00565376019340469,0.0231452453494256
"RAAB",0.914273758884039,0.00619622998834831,0.0257706191734162,0.00882736012937729,0.0449320318248195
"KOSINSKI",0.930915608535618,0.00118667205768722,0.0197566795642622,0.00764280058652865,0.0404982392559037
"ASDJODI",0.472364189687219,0.17080595372538,0.220006688798867,0.0825296367900648,0.0542935309984693
"ROLLAND",0.637141858588269,0.223894857004663,0.0298965484099129,0.00898754847751525,0.10007918751964
"PE",0.154883972669888,0.0287285920383028,0.114409893878574,0.653260166510779,0.0487173749024568
"SIMMONS WILLIS",0.535813599747756,0.360424038655838,0.0265195628064119,0.00646169780214163,0.0707811009878526
"HINDENLANG",0.961985230166447,0,0.0092621005068286,0.0110049603336159,0.0177477089931081
"DIETERLE",0.948280084506589,0,0.0307675901826302,0.00281208939152841,0.0181402359192528
"GREGORIO",0.294671005930196,0.00870405881611663,0.411600004033148,0.237710781161715,0.0473141500588247
"HOOVER",0.884870903773404,0.0349049758016177,0.0225010209347983,0.00843087110776694,0.0492922283824134
"WOLF",0.896802023498356,0.0110340817518275,0.0258727272214799,0.00868155029740539,0.0576096172309317
"VADEN",0.667981780434817,0.251898915320169,0.0317312806526778,0.00526077087559382,0.0431272527167425
"KHAJURIA",0.472364189687219,0.17080595372538,0.220006688798867,0.0825296367900648,0.0542935309984693
"LOEWE",0.914466126167926,0.00699697887869,0.0270910193918371,0.0177038217703986,0.0337420537911484
"RIOS",0.0400547286392248,0.00380443527334155,0.94063066893034,0.00512910110031954,0.0103810660567742
"CORNET",0.538653027945066,0.350725367517971,0.0667060368222076,0.0028306495174297,0.0410849181973254
"BARROW",0.623166616234472,0.268748030144466,0.0408320261289656,0.00703722168739494,0.0602161058047008
"AHVAZI",0.472364189687219,0.17080595372538,0.220006688798867,0.0825296367900648,0.0542935309984693
"FRASER",0.741342151761732,0.157488355545773,0.0309741712911063,0.0125020650721881,0.0576932563292012
"GANGULY",0.0230551916920381,0.00564630663335241,0.00131168784541234,0.894584519868949,0.0754022939602483
"OYEYEMI",0.472364189687219,0.17080595372538,0.220006688798867,0.0825296367900648,0.0542935309984693
"PYLA",0.472364189687219,0.17080595372538,0.220006688798867,0.0825296367900648,0.0542935309984693
